"Object ID","Object Type","Longitude","Latitude","Distance (Parsecs)","Name","Map Sector","Diameter (Parsecs)","Distance source (ADS)"
"18181","cl","15.5717","-79.2613","269","Blanco 1","4_p31.5xp32.0","2.73880711517","2002A&A...389..871D"
"18480","cl","192.4312","3.4008","2803","Bochum 1","4_p27.5xp14.0","10.5997259613","2002A&A...389..871D"
"18997","cl","287.0164","-0.3147","2027","Bochum 10","4_p19.0xp35.5","5.89632062042","2002A&A...389..871D"
"19007","cl","288.0251","-0.856","2412","Bochum 11","4_p17.0xp36.5","7.36705768155","2002A&A...389..871D"
"19020","cl","289.8544","-1.7752","2218","Bochum 12","4_p18.0xp36.5","3.22595250883","2002A&A...389..871D"
"19340","cl","351.2015","1.3597","1077","Bochum 13","4_p30.5xp38.5","2.193009236","2002A&A...389..871D"
"19464","cl","6.3877","-0.499","578","Bochum 14","4_p32.0xp35.0","0.168133389351","2002A&A...389..871D"
"18691","cl","247.988","-5.4833","2806","Bochum 15","4_p15.0xp25.0","1.22434854797","2002A&A...389..871D"
"18536","cl","212.3015","-0.3897","2661","Bochum 2","4_p22.5xp17.0","0.580540151655","2002A&A...389..871D"
"18573","cl","218.7886","0.3504","1762","Bochum 3","4_p24.5xp22.5","1.02509016299","2002A&A...389..871D"
"18661","cl","232.7531","0.7739","2291","Bochum 4","4_p20.0xp22.5","1.66606250883","2002A&A...389..871D"
"18659","cl","232.4543","0.7698","872","Bochum 5","4_p27.0xp28.0","1.90241190294","2002A&A...389..871D"
"18663","cl","234.7452","-0.2178","3981","Bochum 6","4_p10.5xp17.0","5.79013387631","2002A&A...389..871D"
"18843","cl","265.1888","-1.9577","5754","Bochum 7","4_m5.0xp28.5","16.737754736","2002A&A...389..871D"
"18988","cl","286.7839","-1.5693","4600","Bochum 9","4_p3.5xp40.0","10.035659121","2002A&A...389..871D"
"30219","cl","200.9817","-18.3439","460","Briceno 1","4_p30.5xp29.0","4.97787332279","2002A&A...389..871D"
"31041","cl","207.0012","54.0576","819","C1331-622","4_p30.0xp29.0","0.833831338242","2002A&A...389..871D"
"18991","cl","286.2357","-0.2895","1900","Carraro 1","4_p20.0xp35.0","1.10537531764","2002A&A...389..871D"
"18509","cl","206.0044","-0.4626","769","Collinder 106","4_p29.5xp27.0","3.91466188255","2002A&A...389..871D"
"18510","cl","207.1539","-0.8885","1738","Collinder 107","4_p26.5xp21.5","7.33071721902","2002A&A...389..871D"
"18514","cl","209.6492","-1.9784","1950","Collinder 110","4_p25.5xp20.5","5.10509972536","2002A&A...389..871D"
"18552","cl","235.7016","-9.9906","1100","Collinder 121","4_p26.0xp27.5","9.59955456983","2002A&A...389..871D"
"18604","cl","242.9893","-8.8023","472","Collinder 132","4_p29.0xp30.0","5.49221723741","2002A&A...389..871D"
"18611","cl","248.765","-11.1321","316","Collinder 135","4_p29.5xp31.0","2.2980573595","2002A&A...389..871D"
"18633","cl","244.9298","-7.5911","405","Collinder 140","4_p29.0xp30.5","3.53438145526","2002A&A...389..871D"
"18763","cl","261.3751","-8.1626","421","Collinder 173","4_p29.0xp31.0","22.6777237778","2002A&A...389..871D"
"18800","cl","255.0556","0.5572","1486","Collinder 185","4_p22.5xp29.0","2.16130091439","2002A&A...389..871D"
"18844","cl","261.4858","0.9914","838","Collinder 197","4_p26.0xp30.5","3.04706741446","2002A&A...389..871D"
"18876","cl","269.2092","-1.8434","1853","Collinder 205","4_p19.5xp31.5","1.34753986419","2002A&A...389..871D"
"18932","cl","276.8352","2.7765","1400","Collinder 213","4_p22.5xp32.5","3.46157673724","2002A&A...389..871D"
"18971","cl","284.5675","-0.342","1547","Collinder 220","4_p22.0xp34.0","2.13752063961","2002A&A...389..871D"
"18982","cl","286.3576","-1.7051","2820","Collinder 223","4_p14.0xp36.5","7.38275960282","2002A&A...389..871D"
"19002","cl","287.6677","-1.0471","2201","Collinder 228","4_p18.0xp36.0","4.48172082492","2002A&A...389..871D"
"19003","cl","287.493","-0.5436","2300","Collinder 232","4_p17.5xp36.0","1.33808591083","2002A&A...389..871D"
"19019","cl","289.5392","-1.2603","769","Collinder 236","4_p27.0xp33.0","1.11846595099","2002A&A...389..871D"
"19045","cl","290.8752","0.2054","1577","Collinder 240","4_p22.0xp35.0","7.3397442782","2002A&A...389..871D"
"19116","cl","301.6836","-5.5276","2190","Collinder 261","4_p19.5xp39.0","2.86670493374","2002A&A...389..871D"
"19134","cl","305.5413","-4.3474","1963","Collinder 268","4_p21.5xp39.0","1.42753413568","2002A&A...389..871D"
"19137","cl","306.1676","-3.5133","1300","Collinder 269","4_p25.0xp36.5","2.83616453421","2002A&A...389..871D"
"19147","cl","307.1027","-1.6402","1169","Collinder 271","4_p25.5xp36.0","0.850120939688","2002A&A...389..871D"
"19148","cl","307.5947","1.2015","2045","Collinder 272","4_p21.0xp39.5","2.97433403091","2002A&A...389..871D"
"19215","cl","109.8666","44.6768","25","Collinder 285","4_p31.5xp31.5","1.45608418675","2002A&A...389..871D"
"19249","cl","325.077","-2.6428","1667","Collinder 292","4_p25.5xp40.0","3.39437919816","2002A&A...389..871D"
"19314","cl","344.3931","1.613","1000","Collinder 316","4_p30.0xp37.5","14.5454360943","2002A&A...389..871D"
"19365","cl","354.1","-0.1735","855","Collinder 333","4_p31.0xp37.0","0.870483265197","2002A&A...389..871D"
"19379","cl","351.7338","-3.3378","500","Collinder 338","4_p31.0xp34.5","1.45444514564","2002A&A...389..871D"
"19402","cl","359.7382","-0.3336","1514","Collinder 347","4_p31.5xp41.0","2.20202529232","2002A&A...389..871D"
"19411","cl","26.749","14.6623","286","Collinder 350","4_p32.5xp33.0","1.62230093906","2002A&A...389..871D"
"19463","cl","29.7496","12.517","249","Collinder 359","4_p32.5xp33.0","8.69527160345","2002A&A...389..871D"
"19479","cl","7.1383","-2.1374","1250","Collinder 367","4_p32.5xp39.5","7.27228726369","2002A&A...389..871D"
"19556","cl","14.883","-9.2358","690","Collinder 394","4_p32.5xp35.5","2.20784903882","2002A&A...389..871D"
"19691","cl","78.0986","2.7805","769","Collinder 419","4_p36.5xp32.5","0.447386115403","2002A&A...389..871D"
"19705","cl","79.4499","2.5253","1111","Collinder 421","4_p38.5xp33.0","1.13111919022","2002A&A...389..871D"
"19746","cl","86.2116","-1.41","1000","Collinder 428","4_p38.0xp32.0","1.4544420689","2002A&A...389..871D"
"18241","cl","127.192","9.3889","702","Collinder 463","4_p35.0xp29.0","5.81993372472","2002A&A...389..871D"
"19489","cl","12.7334","-0.8711","1481","Collinder 469","4_p33.5xp40.5","0.646208196561","2002A&A...389..871D"
"18391","cl","188.0051","-10.3171","310","Collinder 65","4_p31.0xp29.5","9.92267460004","2002A&A...389..871D"
"18404","cl","195.0478","-12.0034","400","Collinder 69","4_p31.0xp29.0","4.07257563594","2002A&A...389..871D"
"18409","cl","205.0299","-17.3509","387","Collinder 70","4_p30.5xp29.5","7.88125083942","2002A&A...389..871D"
"18426","cl","199.0311","-10.3895","2510","Collinder 74","4_p26.5xp16.5","2.19038876728","2002A&A...389..871D"
"18471","cl","188.1998","3.6844","667","Collinder 89","4_p31.0xp27.5","5.82082081644","2002A&A...389..871D"
"18492","cl","201.7472","0.0056","556","Collinder 95","4_p30.0xp28.0","2.18341811794","2002A&A...389..871D"
"18488","cl","207.9636","-3.3858","962","Collinder 96","4_p28.5xp26.0","1.67900844527","2002A&A...389..871D"
"18493","cl","205.3696","-1.7581","630","Collinder 97","4_p30.0xp28.0","2.29075473879","2002A&A...389..871D"
"18281","cl","135.6586","2.3103","3961","Czernik 13","4_p49.0xp13.5","2.30441664904","2002A&A...389..871D"
"18347","cl","174.0754","-8.8558","2525","Czernik 19","4_p33.0xp15.5","5.14145619397","2002A&A...389..871D"
"18376","cl","168.2857","1.4445","3370","Czernik 20","4_p36.0xp10.5","17.6454399912","2002A&A...389..871D"
"18647","cl","230.7976","0.9354","4168","Czernik 29","4_p11.0xp14.5","3.03105566862","2002A&A...389..871D"
"18674","cl","236.2692","0.2755","2200","Czernik 31","4_p20.0xp23.5","1.59988542969","2002A&A...389..871D"
"18726","cl","245.886","-1.7298","4100","Czernik 32","4_p7.5xp21.0","1.78896259683","2002A&A...389..871D"
"19834","cl","112.8415","0.134","2510","Czernik 43","4_p46.5xp25.5","1.82532383115","2002A&A...389..871D"
"18270","cl","135.7957","-1.5785","1409","Czernik 8","4_p38.0xp25.0","0.40986149757","2002A&A...389..871D"
"19496","cl","11.6608","-1.7445","1760","Dias 5","4_p34.0xp42.5","0.767944919613","2002A&A...389..871D"
"19518","cl","19.6041","-1.028","2190","Dias 6","4_p36.0xp44.5","1.91113601607","2002A&A...389..871D"
"18523","cl","211.9616","-1.845","625","Dolidze 23","4_p29.5xp28.0","0.909026293065","2002A&A...389..871D"
"18530","cl","211.9423","-1.2732","6800","Dolidze 25","4_p8.5xm5.5","19.7804539807","2002A&A...389..871D"
"19648","cl","77.6594","5.9819","900","Dolidze 36","4_p37.0xp32.5","1.83259824736","2002A&A...389..871D"
"19660","cl","77.2081","4.9993","1200","Dolidze 38","4_p39.0xp33.0","3.14159983099","2002A&A...389..871D"
"19683","cl","75.536","1.4529","1429","Dolidze 39","4_p40.5xp34.0","2.49407803357","2002A&A...389..871D"
"19695","cl","76.1219","1.0648","972","Dolidze 42","4_p37.5xp33.0","0.989602027803","2002A&A...389..871D"
"18995","cl","291.5066","-9.1549","910","ESO 062-11","4_p26.0xp33.5","0.794125011244","2002A&A...389..871D"
"18960","cl","287.1283","-6.6552","10607","ESO 092-18","4_m33.0xp51.5","7.71362943308","2002A&A...389..871D"
"19054","cl","293.5066","-4.041","14000","ESO 093-08","4_m50.5xp67.0","2.03621747502","2002A&A...389..871D"
"18732","cl","273.0994","-16.2725","550","ESO 123-26","4_p28.0xp31.5","1.27991042855","2002A&A...389..871D"
"19015","cl","287.9357","1.1612","900","ESO 128-16","4_p26.0xp33.5","1.30899786201","2002A&A...389..871D"
"19085","cl","297.3748","3.0997","2200","ESO 130-06","4_p19.0xp38.0","3.19977255159","2002A&A...389..871D"
"19377","cl","333.982","-13.805","1500","ESO 139-13","4_p27.5xp40.0","1.09083097479","2002A&A...389..871D"
"18880","cl","274.9233","-5.9213","450","ESO 165-09","4_p28.5xp31.5","0.981749261841","2002A&A...389..871D"
"18883","cl","273.8972","-3.9715","885","ESO 166-04","4_p26.0xp32.0","0.514872187427","2002A&A...389..871D"
"19197","cl","314.642","3.9601","550","ESO 175-06","4_p29.0xp34.0","1.43989992254","2002A&A...389..871D"
"19579","cl","355.0152","-21.8939","1400","ESO 282-26","4_p31.0xp40.0","3.05433103684","2002A&A...389..871D"
"19311","cl","344.3972","1.807","1200","ESO 332-08","4_p29.5xp39.0","1.74533048268","2002A&A...389..871D"
"18771","cl","248.5794","0.7595","830","ESO 430-18","4_p26.5xp29.5","1.44862475008","2002A&A...389..871D"
"18690","cl","242.4936","-2.4987","1400","ESO 493-03","4_p23.5xp27.5","1.42535271494","2002A&A...389..871D"
"19478","cl","6.4755","-2.3893","1800","ESO 521-38","4_p33.0xp43.0","0.78539821324","2002A&A...389..871D"
"30963","cl","300.2173","-15.6085","114","Feigelson 1","4_p31.0xp32.0","0.298451983944","2002A&A...389..871D"
"19031","cl","290.0252","0.3847","1159","Feinstein 1","4_p24.5xp34.0","4.21426149565","2002A&A...389..871D"
"19504","cl","0.6584","-8.1578","750","Ferrero 1","4_p31.5xp36.5","3.27251311553","2002A&A...389..871D"
"18463","cl","208.1229","-7.9039","1500","Ferrero 11","4_p27.0xp23.0","4.71240448358","2002A&A...389..871D"
"19862","cl","116.5593","-0.568","2560","Frolov 1","4_p46.0xp24.0","1.4893477964","2002A&A...389..871D"
"18649","cl","230.8175","1.0069","5248","Haffner 10","4_p5.5xp10.5","2.28987212394","2002A&A...389..871D"
"18669","cl","242.3889","-3.5197","5200","Haffner 11","4_p2.0xp16.0","3.78154737928","2002A&A...389..871D"
"18693","cl","245.0089","-3.7246","714","Haffner 13","4_p27.5xp29.5","1.45386127624","2002A&A...389..871D"
"18709","cl","247.9516","-4.1576","2078","Haffner 15","4_p19.0xp26.5","0.906698603952","2002A&A...389..871D"
"18724","cl","242.0973","0.4673","3165","Haffner 16","4_p13.5xp22.0","2.30165335681","2002A&A...389..871D"
"18727","cl","247.7055","-2.527","2880","Haffner 17","4_p14.5xp24.5","0.837758064587","2002A&A...389..871D"
"18733","cl","243.1514","0.4468","6028","Haffner 18","4_m3.0xp14.0","4.38368607736","2002A&A...389..871D"
"18734","cl","243.0809","0.5237","5094","Haffner 19","4_p2.5xp16.5","1.48178457674","2002A&A...389..871D"
"18744","cl","246.9721","-0.9305","3117","Haffner 20","4_p13.0xp23.5","1.36004790593","2002A&A...389..871D"
"18755","cl","244.8501","1.6332","2951","Haffner 21","4_p14.5xp23.5","1.28761673737","2002A&A...389..871D"
"18593","cl","230.0452","-3.8004","588","Haffner 23","4_p28.5xp29.0","0.940733269469","2002A&A...389..871D"
"18787","cl","249.6092","2.3392","1000","Haffner 26","4_p25.5xp29.5","0.727220649861","2002A&A...389..871D"
"18618","cl","227.8605","0.2581","3054","Haffner 6","4_p17.0xp18.5","2.66511844433","2002A&A...389..871D"
"18628","cl","227.5334","1.3446","1182","Haffner 8","4_p26.0xp26.5","0.859574808136","2002A&A...389..871D"
"18634","cl","231.7964","-0.5872","1900","Haffner 9","4_p22.0xp24.0","1.10537531764","2002A&A...389..871D"
"19265","cl","329.8356","-3.2845","1312","Harvard 10","4_p27.5xp38.5","4.7705876465","2002A&A...389..871D"
"19633","cl","56.2793","-4.6542","1540","Harvard 20","4_p39.5xp37.0","1.56788798644","2002A&A...389..871D"
"19105","cl","299.9844","1.9545","1184","Harvard 5","4_p25.0xp35.5","0.861029249436","2002A&A...389..871D"
"19344","cl","348.7035","-0.7667","3300","Havlen-Moffat 1","4_p27.5xp52.0","2.39982814454","2002A&A...389..871D"
"18715","cl","219.3531","12.3528","370","Herschel 1","4_p30.0xp29.5","2.324809157","2002A&A...389..871D"
"19041","cl","290.7985","0.0768","1776","Hogg 10","4_p21.0xp35.5","0.774926237064","2002A&A...389..871D"
"19044","cl","290.9034","0.1194","2270","Hogg 11","4_p18.0xp36.5","0.660316252296","2002A&A...389..871D"
"19048","cl","291.2058","-0.1721","1428","Hogg 12","4_p23.0xp35.0","0.830776817679","2002A&A...389..871D"
"19109","cl","300.0612","2.9277","969","Hogg 14","4_p26.0xp34.5","0.422806038128","2002A&A...389..871D"
"19119","cl","302.0474","-0.2417","2262","Hogg 15","4_p19.0xp39.0","0.657989146561","2002A&A...389..871D"
"19145","cl","307.4773","1.3372","1585","Hogg 16","4_p23.5xp37.5","1.38317378332","2002A&A...389..871D"
"19209","cl","314.8976","-0.8999","1310","Hogg 17","4_p25.5xp37.5","0.762127192688","2002A&A...389..871D"
"19223","cl","320.7653","6.4261","1535","Hogg 18","4_p25.5xp39.0","1.11628369754","2002A&A...389..871D"
"19301","cl","338.5606","-1.1434","1216","Hogg 22","4_p28.5xp38.5","0.530580126278","2002A&A...389..871D"
"19107","cl","300.1488","1.8526","1250","Hogg 23","4_p24.5xp35.5","1.27263635263","2002A&A...389..871D"
"18954","cl","283.959","-3.8502","2000","Hogg 6","4_p19.0xp34.5","0.872664681378","2002A&A...389..871D"
"19671","cl","77.6884","4.2785","5333","IC 1311","4_p65.0xp39.0","3.87826772571","2002A&A...389..871D"
"19756","cl","89.5756","-0.4191","2083","IC 1369","4_p45.0xp31.5","1.51480061366","2002A&A...389..871D"
"19803","cl","101.3634","-2.2031","2346","IC 1442","4_p46.0xp28.5","1.70605964457","2002A&A...389..871D"
"18217","cl","123.1227","-6.2429","2940","IC 1590","4_p47.0xp21.5","1.71042285993","2002A&A...389..871D"
"18245","cl","130.0714","-0.189","3970","IC 166","4_p51.0xp15.0","4.04189305595","2002A&A...389..871D"
"18269","cl","134.7257","0.9189","2344","IC 1805","4_p42.0xp21.0","6.81843884276","2002A&A...389..871D"
"18283","cl","137.191","0.9204","2002","IC 1848","4_p40.0xp22.0","5.24123571803","2002A&A...389..871D"
"18443","cl","186.382","1.2462","2040","IC 2157","4_p30.0xp18.5","1.48353012572","2002A&A...389..871D"
"18828","cl","270.3622","-6.8386","175","IC 2391","4_p30.5xp31.5","1.52720186338","2002A&A...389..871D"
"18834","cl","266.6365","-3.5919","800","IC 2395","4_p26.5xp31.0","2.16421355203","2002A&A...389..871D"
"18903","cl","277.8298","-4.4192","1134","IC 2488","4_p24.5xp32.5","2.96881184028","2002A&A...389..871D"
"18974","cl","284.588","0.0351","2446","IC 2581","4_p16.5xp35.5","1.77878170956","2002A&A...389..871D"
"18999","cl","289.6014","-4.9061","161","IC 2602","4_p30.5xp32.0","2.34181521119","2002A&A...389..871D"
"19053","cl","292.4021","-1.799","1238","IC 2714","4_p24.0xp34.5","2.52084070025","2002A&A...389..871D"
"19065","cl","294.8489","-1.6541","1794","IC 2944","4_p21.0xp36.5","16.9607423014","2002A&A...389..871D"
"18307","cl","160.49","-17.8022","385","IC 348","4_p32.5xp29.5","0.447968043507","2002A&A...389..871D"
"18322","cl","147.4836","5.7006","1070","IC 361","4_p35.0xp26.0","0.933751386848","2002A&A...389..871D"
"19352","cl","340.0882","-7.9069","888","IC 4651","4_p29.5xp37.0","1.29154455719","2002A&A...389..871D"
"19401","cl","30.6192","17.0817","352","IC 4665","4_p32.5xp33.5","3.58386655963","2002A&A...389..871D"
"19523","cl","13.7024","-4.4337","620","IC 4725","4_p32.5xp35.5","2.61510050391","2002A&A...389..871D"
"19536","cl","36.3808","5.2421","484","IC 4756","4_p33.5xp34.0","2.74543235841","2002A&A...389..871D"
"19685","cl","75.3534","1.3062","1732","IC 4996","4_p42.0xp34.5","1.51145551591","2002A&A...389..871D"
"19787","cl","94.3834","-5.495","852","IC 5146","4_p37.0xp31.0","2.47837452817","2002A&A...389..871D"
"19247","cl","327.8996","1.8","570","Johansson 1","4_p29.5xp34.5","2.40420530198","2002A&A...389..871D"
"25611","cl","147.0712","-0.5077","3600","Juchert 11","4_p44.0xp12.0","2.6179943395","2002A&A...389..871D"
"25615","cl","145.1203","3.6802","4400","Juchert 9","4_p47.5xp8.5","1.91986229903","2002A&A...389..871D"
"18449","cl","186.5814","2.1706","2520","Kharchenko 1","4_p29.5xp15.5","2.5656348869","2002A&A...389..871D"
"19509","cl","16.6612","-0.3205","1990","Kharchenko 2","4_p35.0xp43.5","0.810414594144","2002A&A...389..871D"
"19511","cl","16.6797","-0.4477","2130","Kharchenko 3","4_p35.5xp44.5","2.47836865628","2002A&A...389..871D"
"19822","cl","108.4815","-0.3958","3379","King 10","4_p52.0xp24.5","1.96582273595","2002A&A...389..871D"
"19849","cl","117.1633","6.4773","2892","King 11","4_p48.0xp23.0","2.1031221194","2002A&A...389..871D"
"19857","cl","116.1239","-0.1302","2378","King 12","4_p45.0xp25.0","1.03759830616","2002A&A...389..871D"
"18200","cl","120.7292","0.3785","2960","King 14","4_p48.0xp22.0","3.44411794488","2002A&A...389..871D"
"18201","cl","120.7483","-0.9265","3162","King 15","4_p49.0xp21.0","1.37968286126","2002A&A...389..871D"
"18210","cl","122.0894","1.3242","2300","King 16","4_p44.0xp23.5","1.67260749468","2002A&A...389..871D"
"19828","cl","110.5699","0.1443","1967","King 19","4_p43.5xp27.0","1.43044301828","2002A&A...389..871D"
"18215","cl","122.8741","-4.6884","5750","King 2","4_p62.5xp11.5","4.1815187367","2002A&A...389..871D"
"19841","cl","112.8415","-2.865","1900","King 20","4_p42.5xp27.0","1.65806321029","2002A&A...389..871D"
"19853","cl","115.9465","0.6825","2103","King 21","4_p43.5xp25.5","1.22347594368","2002A&A...389..871D"
"18274","cl","136.0146","-1.1977","3172","King 4","4_p45.5xp17.0","2.30674390136","2002A&A...389..871D"
"18292","cl","143.7406","-4.2728","1900","King 5","4_p38.5xp21.5","1.38171923474","2002A&A...389..871D"
"18299","cl","143.3607","-0.0765","871","King 6","4_p35.0xp27.0","1.26681904202","2002A&A...389..871D"
"18313","cl","149.7745","-1.0191","2200","King 7","4_p38.5xp19.5","2.23983998062","2002A&A...389..871D"
"18427","cl","176.3949","3.1194","6403","King 8","4_p34.0xm9.5","3.72511482045","2002A&A...389..871D"
"18397","cl","173.1072","0.0466","1900","Kronberger 1","4_p33.0xp19.5","0.442150085153","2002A&A...389..871D"
"26865","cl","61.6436","1.908","11900","Kronberger 31","4_p98.5xp67.5","2.25002032084","2002A&A...389..871D"
"26313","cl","289.5248","-1.9556","11100","Kronberger 39","4_m35.5xp55.0","1.2915436523","2002A&A...389..871D"
"19618","cl","63.844","1.8842","7900","Kronberger 4","4_p77.0xp54.0","1.4937109693","2002A&A...389..871D"
"19601","cl","54.1792","-0.6123","2700","Kronberger 79","4_p45.5xp41.5","0.824668097211","2002A&A...389..871D"
"27021","cl","95.2667","2.07","5900","Kronberger 81","4_p69.0xp28.0","3.00342101391","2002A&A...389..871D"
"18950","cl","281.0212","-0.1738","360","Loden 1","4_p29.0xp32.0","1.09956084799","2002A&A...389..871D"
"19164","cl","309.5035","1.9058","1111","Loden 1010","4_p26.0xp36.0","5.00927434186","2002A&A...389..871D"
"18985","cl","284.687","1.1641","2500","Loden 112","4_p16.0xp35.5","2.54527270526","2002A&A...389..871D"
"19181","cl","311.7586","3.3189","714","Loden 1171","4_p28.0xp34.5","1.14231897007","2002A&A...389..871D"
